,电影,票房占比,综合票房,场均人次,排片占比,上座率
21363,冰雪大作战,2.6%,388.63,10,4.9%,10.2%
21364,美女与野兽,2.5%,374.70,18,2.2%,19.1%
21365,有完没完,1.0%,154.02,10,2.1%,12.5%
21366,一念无明,1.0%,146.68,7,2.6%,7.0%
21367,一条狗的使命,0.7%,105.37,19,0.7%,21.1%
21368,麦兜当当伴我心,0.4%,66.41,6,1.7%,6.4%
21369,点五步,0.3%,49.58,9,0.8%,10.0%
21370,游戏规则,0.1%,27.82,96,<0.1%,100%
21371,欢乐好声音,0.1%,18.45,14,0.1%,15.1%
21372,惊悚小说,<0.1%,13.12,3,0.6%,3.2%
21373,怨灵宿舍之白纸女生,<0.1%,11.70,5,0.3%,6.5%
21374,金刚狼3：殊死一战,<0.1%,10.14,9,0.1%,11.6%
21375,欢乐喜剧人,<0.1%,7.62,5,0.2%,7.1%
21376,李三娘,<0.1%,4.06,56,<0.1%,100%
21377,猪猪侠之英雄猪少年,<0.1%,3.55,20,<0.1%,29.3%
21378,八月,<0.1%,2.70,9,<0.1%,11.3%
21379,海角有个五店市,<0.1%,2.70,5,<0.1%,6.0%
21380,麦兜响当当,<0.1%,2.40,3,0.1%,2.7%
21381,鸡飞狗跳,<0.1%,2.39,2,0.1%,2.4%
21382,爱乐之城,<0.1%,2.18,8,<0.1%,7.3%
21383,六月与弓箭,<0.1%,1.61,2,<0.1%,2.6%
21384,极限特工：终极回归,<0.1%,1.50,6,<0.1%,7.2%
21385,斗魂之熊孩子,<0.1%,1.28,42,<0.1%,52.2%
21386,碟仙诡谭2,<0.1%,1.17,6,<0.1%,7.7%
21387,攻壳机动队,33.8%,3918.90,12,34.8%,7.5%
21388,金刚：骷髅岛,24.3%,2812.91,17,18.6%,13.9%
21389,嫌疑人x的献身,18.8%,2180.59,16,16.2%,13.7%
21390,非凡任务,7.6%,889.90,13,7.6%,13.4%
21391,冰雪大作战,3.7%,433.84,11,5.1%,11.0%
21392,绑架者,3.0%,357.85,9,4.5%,9.6%
21393,美女与野兽,2.9%,343.37,15,2.5%,15.8%
21394,一念无明,1.2%,147.56,8,2.3%,7.7%
21395,有完没完,1.2%,142.49,9,2.2%,11.0%
21396,一条狗的使命,0.9%,107.47,17,0.8%,18.6%
21397,点五步,0.6%,71.87,14,0.7%,15.5%
21398,麦兜当当伴我心,0.5%,68.41,6,1.6%,7.0%
21399,欢乐好声音,0.1%,19.29,13,0.1%,13.8%
21400,游戏规则,0.1%,16.98,86,<0.1%,100%
21401,金刚狼3：殊死一战,<0.1%,9.78,8,0.1%,10.7%
21402,惊悚小说,<0.1%,9.50,3,0.6%,2.5%
21403,怨灵宿舍之白纸女生,<0.1%,8.39,4,0.3%,4.7%
21404,欢乐喜剧人,<0.1%,6.21,4,0.2%,5.6%
21405,猪猪侠之英雄猪少年,<0.1%,2.90,17,<0.1%,25.1%
21406,玛格丽特的春天,<0.1%,2.74,47,<0.1%,100%
21407,八月,<0.1%,2.48,8,<0.1%,10.8%
21408,麦兜响当当,<0.1%,2.42,3,0.1%,2.8%
21409,极限特工：终极回归,<0.1%,1.81,6,<0.1%,7.9%
21410,爱乐之城,<0.1%,1.79,7,<0.1%,6.5%
21411,领袖1935,<0.1%,1.78,26,<0.1%,33.3%
21412,鸡飞狗跳,<0.1%,1.77,2,0.1%,1.9%
21413,六月与弓箭,<0.1%,1.50,3,<0.1%,3.0%
21414,斗魂之熊孩子,<0.1%,1.45,33,<0.1%,29.2%
21415,海角有个五店市,<0.1%,1.35,3,<0.1%,3.7%
21416,李三娘,<0.1%,1.13,37,<0.1%,100%
21417,攻壳机动队,32.2%,1383.17,5,33.6%,3.1%
21418,金刚：骷髅岛,25.1%,1076.63,7,20.1%,5.3%
21419,嫌疑人x的献身,20.3%,870.96,7,17.5%,5.5%
21420,非凡任务,9.3%,398.96,6,8.7%,5.7%
21421,绑架者,4.1%,175.95,4,5.3%,4.4%
21422,美女与野兽,2.2%,95.81,5,2.6%,4.7%
21423,一念无明,2.2%,94.53,5,2.5%,5.0%
21424,有完没完,1.5%,66.62,4,2.6%,4.6%
21425,点五步,0.7%,31.06,8,0.6%,8.8%
21426,一条狗的使命,0.6%,27.32,5,0.8%,5.2%
21427,冰雪大作战,0.3%,16.10,2,2.1%,1.1%
21428,惊悚小说,0.1%,7.07,2,0.7%,1.9%
21429,怨灵宿舍之白纸女生,0.1%,6.59,3,0.4%,3.3%
21430,麦兜当当伴我心,0.1%,4.93,2,0.7%,1.3%
21431,欢乐喜剧人,<0.1%,3.55,2,0.2%,2.7%
21432,金刚狼3：殊死一战,<0.1%,3.51,3,0.1%,3.7%
21433,领袖1935,<0.1%,3.46,23,<0.1%,18.5%
21434,李三娘,<0.1%,1.94,43,<0.1%,79.6%
21435,大话西游之大圣娶亲,<0.1%,1.86,233,<0.1%,--
21436,游戏规则,<0.1%,1.81,37,<0.1%,100%
21437,六月与弓箭,<0.1%,1.49,3,<0.1%,3.2%
21438,八月,<0.1%,1.22,6,<0.1%,6.8%
21439,铁道飞虎,<0.1%,1.15,356,<0.1%,100%
21440,欢乐好声音,<0.1%,1.02,3,<0.1%,2.2%
21441,攻壳机动队,30.0%,1193.32,5,32.0%,2.8%
21442,金刚：骷髅岛,25.3%,1004.10,7,20.9%,4.8%
21443,嫌疑人x的献身,20.8%,826.58,6,18.0%,5.2%
21444,非凡任务,9.7%,385.40,6,9.0%,5.3%
21445,绑架者,4.2%,167.96,4,5.4%,4.2%
21446,一念无明,2.5%,99.44,5,2.7%,5.0%
21447,美女与野兽,2.3%,92.94,5,2.7%,4.4%
21448,有完没完,1.5%,62.73,4,2.7%,4.3%
21449,点五步,1.2%,49.13,14,0.6%,14.0%
21450,一条狗的使命,0.6%,27.37,5,0.8%,5.1%
21451,冰雪大作战,0.3%,13.94,1,1.9%,1.0%
21452,怨灵宿舍之白纸女生,0.1%,6.13,3,0.4%,3.0%
21453,惊悚小说,0.1%,5.82,2,0.6%,1.6%
21454,金刚狼3：殊死一战,<0.1%,3.83,3,0.1%,3.5%
21455,欢乐喜剧人,<0.1%,2.73,2,0.2%,2.6%
21456,领袖1935,<0.1%,2.34,15,<0.1%,12.6%
21457,麦兜当当伴我心,<0.1%,2.22,1,0.6%,0.7%
21458,六月与弓箭,<0.1%,1.35,3,<0.1%,3.1%
21459,李三娘,<0.1%,1.31,33,<0.1%,71.0%
21460,八月,<0.1%,1.02,3,<0.1%,3.7%
21461,攻壳机动队,28.4%,991.86,4,31.2%,2.4%
21462,金刚：骷髅岛,25.9%,905.27,6,21.2%,4.2%
21463,嫌疑人x的献身,20.9%,730.25,6,18.2%,4.5%
21464,非凡任务,9.9%,345.80,5,9.2%,4.7%
21465,绑架者,4.3%,151.31,4,5.5%,3.8%
21466,一念无明,2.6%,93.76,5,2.7%,4.5%
21467,美女与野兽,2.4%,84.78,4,2.7%,3.9%
21468,有完没完,1.7%,59.94,4,2.7%,4.0%
21469,点五步,0.9%,32.56,9,0.5%,9.1%
21470,一条狗的使命,0.7%,25.17,5,0.8%,4.6%
21471,冰雪大作战,0.3%,12.77,1,1.8%,1.1%
21472,欢乐喜剧人,0.2%,7.59,7,0.2%,9.9%
21473,怨灵宿舍之白纸女生,0.1%,6.26,3,0.4%,3.0%
21474,惊悚小说,0.1%,5.31,2,0.6%,1.5%
21475,领袖1935,0.1%,4.44,20,<0.1%,17.2%
21476,金刚狼3：殊死一战,<0.1%,3.31,3,0.1%,3.0%
21477,春娇救志明,<0.1%,2.42,84,<0.1%,78.2%
21478,麦兜当当伴我心,<0.1%,2.33,1,0.5%,0.8%
21479,李三娘,<0.1%,1.71,40,<0.1%,79.5%
21480,八月,<0.1%,1.00,4,<0.1%,4.8%
21481,速度与激情8,59.4%,6270.66,93,7.4%,61.7%
21482,大话西游之大圣娶亲,15.7%,1661.29,31,8.0%,26.7%
21483,金刚：骷髅岛,6.9%,732.57,5,18.7%,3.5%
21484,攻壳机动队,6.8%,726.48,4,25.6%,2.0%
21485,嫌疑人x的献身,5.1%,548.11,5,15.7%,3.5%
21486,非凡任务,2.1%,226.97,4,7.6%,3.4%
21487,绑架者,0.9%,104.13,3,4.7%,2.8%
21488,一念无明,0.6%,71.86,4,2.2%,3.9%
21489,美女与野兽,0.6%,69.77,4,2.3%,3.5%
21490,有完没完,0.3%,39.40,3,2.2%,3.0%
21491,点五步,0.2%,29.29,12,0.4%,12.0%
21492,一条狗的使命,0.1%,19.18,4,0.7%,3.7%
21493,冰雪大作战,0.1%,11.24,2,1.5%,1.1%
21494,爱情冻住了,<0.1%,4.44,131,<0.1%,57.6%
21495,怨灵宿舍之白纸女生,<0.1%,3.37,2,0.3%,2.3%
21496,领袖1935,<0.1%,3.37,22,<0.1%,13.0%
21497,金刚狼3：殊死一战,<0.1%,2.57,3,0.1%,2.7%
21498,惊悚小说,<0.1%,2.39,1,0.4%,1.0%
21499,欢乐喜剧人,<0.1%,2.13,2,0.2%,2.0%
21500,李三娘,<0.1%,1.91,59,<0.1%,100%
21501,麦兜当当伴我心,<0.1%,1.79,1,0.4%,0.7%
21502,春娇救志明,<0.1%,1.15,49,<0.1%,27.4%
21503,速度与激情8,92.4%,41707.28,71,67.6%,51.0%
21504,大话西游之大圣娶亲,6.1%,2793.99,28,15.6%,30.8%
21505,指甲刀人魔,0.3%,139.63,4,5.4%,4.0%
21506,攻壳机动队,0.2%,133.00,6,2.7%,5.7%
21507,金刚：骷髅岛,0.2%,109.44,7,2.1%,7.0%
21508,嫌疑人x的献身,0.1%,88.66,7,1.5%,7.6%
21509,一念无明,<0.1%,21.61,8,0.3%,9.5%
21510,爱情冻住了,<0.1%,17.25,3,1.1%,2.3%
21511,冰雪大作战,<0.1%,14.51,4,0.6%,3.8%
21512,点五步,<0.1%,13.68,40,<0.1%,44.9%
21513,怨灵宿舍之人偶老师,<0.1%,12.48,5,0.4%,6.4%
21514,非凡任务,<0.1%,11.87,4,0.4%,4.2%
21515,绑架者,<0.1%,5.29,3,0.2%,2.7%
21516,一条狗的使命,<0.1%,4.01,6,<0.1%,7.1%
21517,李三娘,<0.1%,3.67,66,<0.1%,98.8%
21518,麦兜当当伴我心,<0.1%,2.54,3,0.1%,2.6%
21519,铁道飞虎,<0.1%,2.24,187,<0.1%,82.5%
21520,领袖1935,<0.1%,1.92,20,<0.1%,12.7%
21521,大话西游3,<0.1%,1.21,3,<0.1%,7.4%
21522,六月与弓箭,<0.1%,1.12,9,<0.1%,24.5%
21523,血狼犬,<0.1%,1.07,525,<0.1%,100.0%
21524,速度与激情8,91.3%,48750.28,74,72.1%,54.5%
21525,大话西游之大圣娶亲,6.6%,3568.56,35,15.2%,39.6%
21526,攻壳机动队,0.3%,193.58,13,1.5%,14.9%
21527,金刚：骷髅岛,0.3%,167.57,14,1.4%,16.0%
21528,傲娇与偏见,0.2%,150.32,74,0.2%,79.3%
21529,嫌疑人x的献身,0.2%,131.75,14,1.0%,17.9%
21530,冰雪大作战,0.2%,115.95,8,1.9%,8.9%
21531,指甲刀人魔,0.2%,113.65,5,3.3%,5.6%
21532,一念无明,<0.1%,27.79,17,0.1%,20.5%
21533,美女与野兽,<0.1%,26.33,16,0.1%,19.4%
21534,麦兜当当伴我心,<0.1%,13.55,5,0.4%,5.5%
21535,怨灵宿舍之人偶老师,<0.1%,13.32,6,0.3%,8.7%
21536,点五步,<0.1%,13.15,44,<0.1%,46.3%
21537,一条狗的使命,<0.1%,12.28,15,0.1%,17.8%
21538,非凡任务,<0.1%,12.01,6,0.2%,7.9%
21539,爱情冻住了,<0.1%,8.57,3,0.4%,3.0%
21540,欢乐好声音,<0.1%,5.49,12,<0.1%,13.4%
21541,绑架者,<0.1%,5.00,4,0.1%,4.6%
21542,大话西游3,<0.1%,2.17,5,<0.1%,13.1%
21543,有完没完,<0.1%,2.07,3,0.1%,4.8%
21544,猪猪侠之英雄猪少年,<0.1%,1.92,20,<0.1%,28.7%
21545,八月,<0.1%,1.35,17,<0.1%,24.1%
21546,李三娘,<0.1%,1.19,42,<0.1%,100%
21547,麦兜响当当,<0.1%,1.12,3,<0.1%,3.7%
21548,大话西游之月光宝盒,<0.1%,1.12,14,<0.1%,27.9%
21549,怨灵宿舍之白纸女生,<0.1%,1.08,3,<0.1%,5.5%
21550,领袖1935,<0.1%,1.02,13,<0.1%,22.8%
21551,速度与激情8,91.8%,38474.35,59,73.0%,43.3%
21552,大话西游之大圣娶亲,6.2%,2635.92,26,15.5%,29.2%
21553,攻壳机动队,0.3%,166.22,13,1.4%,14.2%
21554,金刚：骷髅岛,0.3%,160.02,14,1.4%,16.4%
21555,冰雪大作战,0.3%,138.15,10,1.8%,11.6%
21556,嫌疑人x的献身,0.2%,105.09,13,0.9%,15.7%
21557,指甲刀人魔,0.1%,67.62,4,2.8%,3.8%
21558,一念无明,<0.1%,26.19,18,0.1%,20.3%
21559,美女与野兽,<0.1%,25.15,17,0.1%,20.3%
21560,麦兜当当伴我心,<0.1%,13.33,6,0.3%,6.4%
21561,点五步,<0.1%,12.97,41,<0.1%,41.9%
21562,一条狗的使命,<0.1%,11.35,16,0.1%,20.0%
21563,非凡任务,<0.1%,10.17,5,0.2%,7.4%
21564,怨灵宿舍之人偶老师,<0.1%,9.47,5,0.3%,6.0%
21565,欢乐好声音,<0.1%,6.35,17,<0.1%,17.7%
21566,恋恋有声,<0.1%,5.68,90,<0.1%,93.5%
21567,爱情冻住了,<0.1%,5.68,2,0.3%,2.6%
21568,喜欢·你,<0.1%,4.79,108,<0.1%,100%
21569,绑架者,<0.1%,4.04,3,0.1%,3.3%
21570,猪猪侠之英雄猪少年,<0.1%,3.05,30,<0.1%,45.5%
21571,欢乐喜剧人,<0.1%,2.58,22,<0.1%,64.4%
21572,李三娘,<0.1%,2.38,48,<0.1%,100%
21573,有完没完,<0.1%,1.88,3,0.1%,4.9%
21574,麦兜响当当,<0.1%,1.30,4,<0.1%,5.2%
21575,大话西游3,<0.1%,1.23,3,<0.1%,7.2%
21576,港囧,<0.1%,1.11,47,<0.1%,100%
21577,速度与激情8,92.2%,16286.16,29,69.5%,20.8%
21578,大话西游之大圣娶亲,6.0%,1060.26,10,17.4%,10.8%
21579,金刚：骷髅岛,0.4%,78.90,5,2.1%,5.2%
21580,攻壳机动队,0.4%,72.02,5,2.1%,4.5%
21581,嫌疑人x的献身,0.2%,50.75,5,1.5%,5.1%
21582,指甲刀人魔,0.1%,32.36,2,3.6%,1.4%
21583,一念无明,<0.1%,14.23,7,0.2%,7.8%
21584,怨灵宿舍之人偶老师,<0.1%,10.14,4,0.5%,4.7%
21585,非凡任务,<0.1%,9.00,3,0.4%,3.8%
21586,绑架者,<0.1%,3.63,2,0.2%,2.6%
21587,傲娇与偏见,<0.1%,3.31,148,<0.1%,99.7%
21588,爱情冻住了,<0.1%,3.31,2,0.4%,1.4%
21589,冰雪大作战,<0.1%,3.12,1,0.5%,1.0%
21590,一条狗的使命,<0.1%,2.78,4,0.1%,3.6%
21591,李三娘,<0.1%,2.07,46,<0.1%,100%
21592,窦娥奇冤,<0.1%,2.07,345,<0.1%,100.0%
21593,有完没完,<0.1%,1.59,2,0.1%,2.6%
21594,领袖1935,<0.1%,1.48,22,<0.1%,13.2%
21595,港囧,<0.1%,1.05,30,<0.1%,100%
21596,速度与激情8,90.7%,12127.66,22,68.8%,15.8%
21597,大话西游之大圣娶亲,6.9%,922.11,9,17.6%,9.3%
21598,金刚：骷髅岛,0.6%,82.02,5,2.4%,5.2%
21599,攻壳机动队,0.5%,72.28,4,2.2%,4.2%
21600,嫌疑人x的献身,0.4%,56.60,5,1.7%,5.1%
21601,指甲刀人魔,0.2%,31.14,2,3.4%,1.4%
21602,一念无明,0.1%,13.67,6,0.2%,6.9%
21603,非凡任务,<0.1%,10.28,4,0.4%,4.0%
21604,怨灵宿舍之人偶老师,<0.1%,10.24,4,0.5%,4.3%
21605,绑架者,<0.1%,4.75,3,0.2%,3.1%
21606,领袖1935,<0.1%,4.56,35,<0.1%,38.9%
21607,冰雪大作战,<0.1%,3.40,1,0.5%,1.2%
21608,一条狗的使命,<0.1%,3.01,4,0.1%,4.0%
21609,血狼犬,<0.1%,2.70,68,<0.1%,55.9%
21610,爱情冻住了,<0.1%,2.49,1,0.4%,1.1%
21611,李三娘,<0.1%,2.27,51,<0.1%,100%
21612,有完没完,<0.1%,2.27,3,0.1%,3.3%
21613,贫穷富爸爸,<0.1%,1.38,308,<0.1%,--
21614,速度与激情8,88.7%,9357.33,17,68.2%,12.3%
21615,大话西游之大圣娶亲,8.0%,847.56,8,17.6%,8.5%
21616,金刚：骷髅岛,0.8%,87.90,5,2.7%,4.8%
21617,攻壳机动队,0.7%,75.35,4,2.4%,4.1%
21618,嫌疑人x的献身,0.5%,59.72,5,1.8%,4.8%
21619,指甲刀人魔,0.2%,28.87,2,3.2%,1.4%
21620,一念无明,0.1%,13.85,6,0.3%,6.5%
21621,非凡任务,0.1%,11.95,4,0.4%,4.3%
21622,怨灵宿舍之人偶老师,0.1%,10.71,4,0.5%,4.3%
21623,绑架者,<0.1%,4.89,3,0.2%,3.1%
21624,一条狗的使命,<0.1%,4.03,4,0.1%,4.6%
21625,爱情冻住了,<0.1%,3.33,2,0.4%,1.5%
21626,冰雪大作战,<0.1%,3.16,1,0.5%,1.0%
21627,领袖1935,<0.1%,2.80,27,<0.1%,22.2%
21628,上海王,<0.1%,2.24,562,<0.1%,100.0%
21629,春娇救志明,<0.1%,2.18,42,<0.1%,33.6%
21630,八月,<0.1%,1.88,39,<0.1%,52.5%
21631,贫穷富爸爸,<0.1%,1.87,313,<0.1%,--
21632,金刚狼3：殊死一战,<0.1%,1.46,5,<0.1%,6.6%
21633,有完没完,<0.1%,1.44,2,0.1%,1.7%
21634,港囧,<0.1%,1.17,36,<0.1%,100%
21635,速度与激情8,80.1%,7684.82,16,61.3%,10.8%
21636,傲娇与偏见,11.0%,1060.19,11,16.0%,10.3%
21637,大话西游之大圣娶亲,6.3%,608.55,8,13.3%,7.9%
21638,金刚：骷髅岛,0.7%,68.05,5,1.9%,4.6%
21639,攻壳机动队,0.5%,54.34,5,1.5%,4.6%
21640,嫌疑人x的献身,0.3%,33.25,4,1.0%,4.9%
21641,指甲刀人魔,0.1%,11.32,1,1.4%,1.2%
21642,非凡任务,0.1%,10.60,5,0.3%,6.7%
21643,一念无明,0.1%,9.99,6,0.2%,6.7%
21644,怨灵宿舍之人偶老师,<0.1%,8.47,3,0.5%,3.9%
21645,绑架者,<0.1%,4.15,3,0.1%,3.4%
21646,蓝精灵：寻找神秘村,<0.1%,3.81,3,0.1%,2.4%
21647,春娇救志明,<0.1%,2.66,48,<0.1%,48.1%
21648,领袖1935,<0.1%,2.52,22,<0.1%,12.1%
21649,冰雪大作战,<0.1%,2.42,1,0.4%,1.2%
21650,有完没完,<0.1%,2.39,3,0.1%,4.6%
21651,神秘家族,<0.1%,1.85,8,<0.1%,7.3%
21652,欢乐喜剧人,<0.1%,1.77,9,<0.1%,6.6%
21653,一条狗的使命,<0.1%,1.75,4,<0.1%,3.2%
21654,麦兜当当伴我心,<0.1%,1.38,2,0.1%,2.4%
21655,李三娘,<0.1%,1.34,43,<0.1%,100%
21656,港囧,<0.1%,1.31,63,<0.1%,100%
21657,血狼犬,<0.1%,1.27,34,<0.1%,33.9%
21658,六月与弓箭,<0.1%,1.26,9,<0.1%,18.3%
21659,爱情冻住了,<0.1%,1.25,1,0.2%,1.3%
21660,速度与激情8,69.7%,10277.69,24,48.2%,16.1%
21661,蓝精灵：寻找神秘村,9.5%,1406.22,11,16.8%,9.4%
21662,傲娇与偏见,9.3%,1377.24,15,13.2%,14.6%
21663,大话西游之大圣娶亲,3.7%,551.89,13,6.4%,14.0%
21664,神秘家族,3.3%,487.34,9,7.7%,9.7%
21665,血狼犬,2.3%,348.37,20,2.3%,21.8%
21666,窦娥奇冤,0.9%,138.16,10,2.3%,9.8%
21667,金刚：骷髅岛,0.3%,44.79,8,0.6%,10.3%
21668,攻壳机动队,0.2%,33.32,8,0.4%,9.0%
21669,嫌疑人x的献身,0.1%,16.23,7,0.2%,8.4%
21670,一念无明,<0.1%,7.52,11,<0.1%,12.7%
21671,非凡任务,<0.1%,7.41,10,<0.1%,14.4%
21672,怨灵宿舍之人偶老师,<0.1%,4.79,4,0.2%,5.6%
21673,指甲刀人魔,<0.1%,3.88,3,0.2%,3.0%
21674,点五步,<0.1%,2.81,31,<0.1%,74.2%
21675,港囧,<0.1%,2.45,82,<0.1%,100%
21676,领袖1935,<0.1%,1.94,18,<0.1%,10.1%
21677,绑架者,<0.1%,1.40,3,<0.1%,5.4%
21678,一条狗的使命,<0.1%,1.28,6,<0.1%,6.9%
21679,速度与激情8,65.4%,16019.47,36,48.1%,24.2%
21680,蓝精灵：寻找神秘村,13.8%,3381.52,23,17.9%,20.7%
21681,傲娇与偏见,9.1%,2233.54,24,12.7%,23.9%
21682,大话西游之大圣娶亲,3.5%,858.15,20,6.1%,22.3%
21683,春娇救志明,2.2%,552.58,20,3.1%,19.3%
21684,血狼犬,2.1%,517.93,30,1.9%,34.5%
21685,神秘家族,1.5%,375.55,9,6.0%,9.1%
21686,喜欢·你,0.8%,212.68,84,0.2%,71.4%
21687,窦娥奇冤,0.3%,84.93,17,0.7%,18.4%
21688,金刚：骷髅岛,0.3%,80.90,14,0.6%,17.8%
21689,攻壳机动队,0.2%,62.04,15,0.4%,18.3%
21690,嫌疑人x的献身,0.1%,31.90,13,0.2%,16.4%
21691,一念无明,<0.1%,18.77,26,<0.1%,31.0%
21692,怨灵宿舍之人偶老师,<0.1%,7.24,5,0.2%,7.7%
21693,非凡任务,<0.1%,7.02,12,<0.1%,20.6%
21694,一条狗的使命,<0.1%,5.12,14,<0.1%,17.6%
21695,指甲刀人魔,<0.1%,3.81,2,0.1%,2.8%
21696,绑架者,<0.1%,3.75,9,<0.1%,18.6%
21697,猪猪侠之英雄猪少年,<0.1%,3.11,42,<0.1%,46.1%
21698,冰雪大作战,<0.1%,2.83,3,0.1%,4.6%
21699,八月,<0.1%,2.14,40,<0.1%,47.5%
21700,港囧,<0.1%,1.57,66,<0.1%,100%
21701,我的青春永不逝,<0.1%,1.26,6,<0.1%,9.0%
21702,李三娘,<0.1%,1.11,27,<0.1%,64.1%
21703,爱情冻住了,<0.1%,1.03,4,<0.1%,6.2%
21704,速度与激情8,62.3%,11662.88,26,48.5%,17.6%
21705,蓝精灵：寻找神秘村,15.8%,2967.21,20,18.3%,17.9%
21706,傲娇与偏见,11.2%,2103.51,20,14.1%,19.9%
21707,大话西游之大圣娶亲,3.9%,736.74,15,7.0%,16.4%
21708,血狼犬,2.2%,412.25,26,1.8%,29.0%
21709,神秘家族,1.4%,262.84,6,6.0%,6.5%
21710,喜欢·你,1.2%,227.39,88,0.2%,74.0%
21711,金刚：骷髅岛,0.4%,88.60,13,0.7%,15.7%
21712,窦娥奇冤,0.3%,70.80,16,0.6%,17.2%
21713,攻壳机动队,0.3%,65.41,14,0.4%,15.7%
21714,嫌疑人x的献身,0.1%,35.69,12,0.3%,14.9%
21715,一念无明,<0.1%,12.83,17,<0.1%,21.7%
21716,非凡任务,<0.1%,6.64,8,<0.1%,14.0%
21717,一条狗的使命,<0.1%,5.97,13,<0.1%,15.8%
21718,怨灵宿舍之人偶老师,<0.1%,5.75,4,0.2%,5.6%
21719,绑架者,<0.1%,2.80,7,<0.1%,13.6%
21720,冰雪大作战,<0.1%,2.56,3,0.1%,4.8%
21721,八月,<0.1%,2.52,43,<0.1%,93.5%
21722,猪猪侠之英雄猪少年,<0.1%,2.10,27,<0.1%,33.9%
21723,港囧,<0.1%,1.95,109,<0.1%,--
21724,指甲刀人魔,<0.1%,1.80,2,0.1%,1.6%
21725,春娇救志明,<0.1%,1.74,3,<0.1%,13.4%
21726,变脸,<0.1%,1.11,11,<0.1%,9.6%
21727,怨灵宿舍之白纸女生,<0.1%,1.05,3,<0.1%,6.3%
21728,速度与激情8,67.1%,4202.65,11,48.7%,7.1%
21729,傲娇与偏见,16.3%,1023.27,9,16.4%,9.0%
21730,蓝精灵：寻找神秘村,5.7%,360.13,4,13.8%,3.0%
21731,大话西游之大圣娶亲,5.0%,314.05,6,8.5%,6.2%
21732,神秘家族,1.8%,117.36,3,6.6%,2.8%
21733,血狼犬,1.7%,106.78,10,1.7%,10.7%
21734,攻壳机动队,0.5%,34.17,5,0.8%,5.1%
21735,窦娥奇冤,0.3%,20.67,6,0.5%,6.7%
21736,嫌疑人x的献身,0.3%,20.48,5,0.5%,5.0%
21737,记忆大师,0.3%,19.26,149,<0.1%,--
21738,一念无明,0.1%,6.46,7,0.1%,8.1%
21739,怨灵宿舍之人偶老师,<0.1%,5.29,3,0.3%,3.9%
21740,非凡任务,<0.1%,2.99,2,0.1%,2.8%
21741,一条狗的使命,<0.1%,2.34,4,<0.1%,4.7%
21742,港囧,<0.1%,1.56,59,<0.1%,100%
21743,指甲刀人魔,<0.1%,1.52,1,0.2%,1.0%
21744,玩命试爱,<0.1%,1.42,9,<0.1%,18.3%
21745,李三娘,<0.1%,1.39,36,<0.1%,74.7%
21746,绑架者,<0.1%,1.16,2,<0.1%,2.7%
21747,速度与激情8,57.4%,3666.83,10,46.3%,6.5%
21748,喜欢·你,14.6%,937.92,23,5.2%,20.8%
21749,傲娇与偏见,14.1%,904.56,9,16.2%,7.9%
21750,蓝精灵：寻找神秘村,4.5%,288.95,4,11.8%,2.8%
21751,大话西游之大圣娶亲,4.0%,259.15,5,8.1%,5.3%
21752,血狼犬,1.5%,101.55,8,2.0%,9.9%
21753,神秘家族,1.2%,80.60,3,5.6%,2.3%
21754,攻壳机动队,0.4%,29.74,5,0.8%,4.4%
21755,和田玉传奇,0.3%,20.89,7,0.4%,6.6%
21756,春娇救志明,0.2%,18.05,63,<0.1%,100%
21757,窦娥奇冤,0.2%,18.01,7,0.4%,7.3%
21758,嫌疑人x的献身,0.2%,17.36,4,0.5%,4.3%
21759,一念无明,0.1%,6.65,7,0.1%,7.8%
21760,怨灵宿舍之人偶老师,<0.1%,5.52,3,0.3%,4.0%
21761,非凡任务,<0.1%,3.76,3,0.2%,3.4%
21762,领袖1935,<0.1%,3.62,40,<0.1%,20.0%
21763,指甲刀人魔,<0.1%,2.40,1,0.2%,1.4%
21764,一条狗的使命,<0.1%,2.02,4,<0.1%,4.0%
21765,港囧,<0.1%,1.62,61,<0.1%,100%
21766,玩命试爱,<0.1%,1.46,9,<0.1%,14.0%
21767,绑架者,<0.1%,1.12,2,<0.1%,2.4%
21768,速度与激情8,62.6%,3278.65,9,47.2%,5.7%
21769,傲娇与偏见,18.8%,987.88,8,18.1%,7.7%
21770,蓝精灵：寻找神秘村,5.8%,304.71,4,11.9%,3.0%
21771,大话西游之大圣娶亲,5.7%,300.81,5,9.2%,5.4%
21772,血狼犬,2.3%,123.78,7,3.0%,9.8%
21773,神秘家族,1.7%,91.89,3,6.0%,2.5%
21774,攻壳机动队,0.7%,38.35,5,0.9%,4.7%
21775,嫌疑人x的献身,0.4%,24.20,5,0.6%,4.9%
21776,和田玉传奇,0.3%,16.72,15,0.1%,14.6%
21777,窦娥奇冤,0.2%,15.08,5,0.4%,6.1%
21778,非凡任务,0.1%,7.01,7,0.2%,9.1%
21779,一念无明,0.1%,6.38,6,0.1%,6.4%
21780,怨灵宿舍之人偶老师,0.1%,5.49,3,0.3%,3.7%
21781,指甲刀人魔,<0.1%,2.97,2,0.3%,1.8%
21782,领袖1935,<0.1%,2.52,26,<0.1%,15.0%
21783,一条狗的使命,<0.1%,2.34,4,0.1%,4.1%
21784,记忆大师,<0.1%,2.12,38,<0.1%,100%
21785,绑架者,<0.1%,1.93,3,0.1%,3.3%
21786,海鹰战警,<0.1%,1.77,507,<0.1%,--
